employee_id,org_id,team_id,store_id,city_id,employee_name,role,manager_employee_id,employment_type,shift_type,tenure_months,base_monthly_salary_inr,productivity_score,attendance_risk_score,active_flag
887,1,98,28,5,Chaitaly Pillai,inventory_associate,859,contract,evening,20,20352,0.9,0.16,true
888,1,98,28,5,Kamala Dua,inventory_associate,859,full_time,evening,52,19159,0.92,0.15,true
889,1,100,29,5,Abeer Hans,dark_store_manager,67,full_time,day,44,66179,1.13,0.05,true
890,1,101,29,5,Jack Khanna,inventory_lead,889,full_time,day,14,49645,0.92,0.03,true
891,1,102,29,5,Viraj Khalsa,fleet_manager,67,full_time,day,23,40297,0.98,0.11,true
892,1,100,29,5,Ikshita Din,shift_lead,889,full_time,morning,10,25184,0.96,0.05,true
893,1,100,29,5,Henry Mani,shift_lead,889,full_time,morning,29,35302,0.86,0.14,true
894,1,100,29,5,Eta Soni,picker,889,full_time,morning,9,16532,0.79,0.08,true
895,1,100,29,5,Chandran Kapur,picker,889,full_time,morning,23,18227,0.88,0.11,true
896,1,100,29,5,Maya Varty,picker,889,full_time,morning,50,16999,0.77,0.16,true
897,1,100,29,5,Utkarsh Basak,picker,889,full_time,morning,21,17945,0.73,0.08,true
898,1,100,29,5,Harini Mannan,picker,889,contract,evening,24,19070,0.92,0.07,true
899,1,100,29,5,Hamsini Hora,picker,889,full_time,evening,42,23608,0.88,0.07,true
900,1,100,29,5,Hitesh Gade,picker,889,full_time,evening,22,16900,0.98,0.13,true
901,1,100,29,5,Oscar Memon,picker,889,contract,morning,9,23680,0.97,0.18,true
902,1,100,29,5,Dhriti Solanki,picker,889,contract,morning,19,21341,0.83,0.18,true
903,1,100,29,5,Warjas Venkatesh,picker,889,full_time,morning,31,17506,1.08,0.15,true
904,1,100,29,5,Ekaja Chad,picker,889,full_time,evening,29,16007,1.02,0.1,true
905,1,100,29,5,Charita Bhavsar,picker,889,full_time,morning,19,21403,0.95,0.1,true
906,1,100,29,5,Vanya Bali,picker,889,full_time,evening,20,19399,0.81,0.19,true
907,1,100,29,5,Fariq Sathe,packer,889,full_time,morning,29,20726,0.8,0.09,true
908,1,100,29,5,Janya Apte,packer,889,contract,evening,11,19729,1.01,0.1,true
909,1,100,29,5,Yashawini Kota,packer,889,contract,evening,46,19483,0.78,0.17,true
910,1,100,29,5,Zayyan Chaudhry,packer,889,contract,morning,12,22423,0.75,0.13,true
911,1,100,29,5,Saumya Dugal,packer,889,full_time,evening,37,21576,0.84,0.2,true
912,1,100,29,5,Netra Khalsa,packer,889,full_time,evening,16,23890,0.78,0.06,true
913,1,100,29,5,Varenya Narayanan,packer,889,full_time,evening,28,19789,0.74,0.13,true
914,1,100,29,5,Urvi Gulati,packer,889,contract,morning,36,19342,0.93,0.19,true
915,1,100,29,5,Watika Khalsa,packer,889,contract,morning,24,19819,0.89,0.18,true
916,1,100,29,5,Shivani Gill,packer,889,contract,morning,8,18598,1.05,0.18,true
917,1,101,29,5,Harish Bhagat,inventory_associate,890,full_time,evening,1,22342,1.04,0.1,true
918,1,101,29,5,Ekapad Mannan,inventory_associate,890,full_time,morning,21,24981,0.78,0.08,true
919,1,101,29,5,Naksh Bail,inventory_associate,890,full_time,morning,17,22096,0.83,0.08,true
920,1,103,30,5,Qushi Bumb,dark_store_manager,67,full_time,day,6,67355,0.94,0.12,true
921,1,104,30,5,Karan Khalsa,inventory_lead,920,full_time,day,52,38564,0.88,0.08,true
922,1,105,30,5,Libni Kala,fleet_manager,67,full_time,day,45,48984,0.94,0.07,true
923,1,103,30,5,Jacob Srivastava,shift_lead,920,full_time,evening,22,30153,0.98,0.13,true
924,1,103,30,5,Saksham Mangal,shift_lead,920,full_time,evening,49,30400,1.01,0.1,true
925,1,103,30,5,Aarush Tella,picker,920,contract,morning,51,16991,0.79,0.09,true
926,1,103,30,5,Omaja Chad,picker,920,contract,evening,52,23470,0.75,0.11,true
927,1,103,30,5,Naksh Bahri,picker,920,full_time,morning,48,23296,0.88,0.14,true
928,1,103,30,5,Sachi Zachariah,picker,920,full_time,morning,7,21204,0.83,0.19,true
929,1,103,30,5,Faqid Kade,picker,920,full_time,evening,6,16097,0.87,0.13,true
930,1,103,30,5,Upma Mall,picker,920,contract,evening,10,21112,0.86,0.09,true
931,1,103,30,5,Zashil Natarajan,picker,920,full_time,evening,12,17218,0.76,0.19,true
932,1,103,30,5,Tripti Goswami,packer,920,full_time,evening,33,20034,1.09,0.06,true
933,1,103,30,5,Dayita Sarin,packer,920,contract,evening,52,23899,0.98,0.18,true
934,1,103,30,5,Ikbal Bhalla,packer,920,full_time,evening,48,19986,1.07,0.15,true
935,1,103,30,5,Gabriel Pingle,packer,920,contract,evening,35,22148,0.96,0.1,true
936,1,103,30,5,Anjali Sankar,packer,920,full_time,morning,41,23377,0.87,0.14,true
937,1,104,30,5,Daksha Vasa,inventory_associate,921,full_time,evening,19,19012,1.0,0.12,true
938,1,104,30,5,Vedhika Gandhi,inventory_associate,921,contract,evening,7,21696,1.04,0.1,true
939,1,104,30,5,Nihal Rout,inventory_associate,921,full_time,evening,49,18857,0.81,0.12,true
940,1,106,31,6,Manthan Bhasin,dark_store_manager,82,full_time,day,52,67107,1.09,0.08,true
941,1,107,31,6,Chatresh Sem,inventory_lead,940,full_time,day,37,35644,0.88,0.07,true
942,1,108,31,6,Anjali Goda,fleet_manager,82,full_time,day,16,60619,0.87,0.06,true
943,1,106,31,6,Owen Dube,shift_lead,940,full_time,morning,6,28041,0.86,0.11,true
944,1,106,31,6,Ekavir Boase,shift_lead,940,full_time,evening,42,25899,0.91,0.11,true
945,1,106,31,6,Oliver Jani,picker,940,full_time,morning,34,23944,0.96,0.17,true
946,1,106,31,6,Oviya Sawhney,picker,940,full_time,morning,24,16680,0.96,0.16,true
947,1,106,31,6,Michael Jain,picker,940,full_time,evening,25,22901,0.97,0.16,true
948,1,106,31,6,Chaaya Kothari,picker,940,full_time,evening,46,19948,0.81,0.07,true
949,1,106,31,6,Nisha Char,picker,940,contract,evening,27,21950,0.76,0.19,true
950,1,106,31,6,Jeremiah Merchant,picker,940,contract,evening,12,23350,0.77,0.18,true
951,1,106,31,6,Advaith Banik,picker,940,full_time,evening,35,22769,0.78,0.09,true
952,1,106,31,6,Ekalinga Kaul,picker,940,full_time,morning,30,17698,0.77,0.19,true
953,1,106,31,6,Ranveer Jani,picker,940,full_time,evening,3,16667,0.91,0.05,true
954,1,106,31,6,Guneet Sharma,picker,940,contract,evening,33,23105,0.83,0.09,true
955,1,106,31,6,Sanaya Pandya,picker,940,contract,evening,12,19530,1.08,0.06,true
956,1,106,31,6,Umang Acharya,picker,940,full_time,evening,28,16584,0.97,0.12,true
957,1,106,31,6,Andrew Guha,picker,940,full_time,evening,27,17307,0.86,0.06,true
958,1,106,31,6,Indira Nadig,picker,940,full_time,morning,26,18681,1.07,0.13,true
959,1,106,31,6,Oeshi Shukla,picker,940,contract,evening,50,23001,0.97,0.19,true
960,1,106,31,6,Jeremiah Dubey,picker,940,contract,morning,21,22968,0.82,0.17,true
961,1,106,31,6,Chakradev Chadha,picker,940,full_time,evening,43,17059,0.97,0.17,true
962,1,106,31,6,Jasmit Choudhary,picker,940,full_time,morning,40,23459,0.83,0.11,true
963,1,106,31,6,Upma Batta,packer,940,full_time,morning,27,23225,0.79,0.12,true
964,1,106,31,6,Kiaan Raj,packer,940,full_time,morning,4,19345,0.85,0.17,true
965,1,106,31,6,Chakrika Wable,packer,940,full_time,evening,45,18956,0.76,0.17,true
966,1,106,31,6,William Sahota,packer,940,full_time,morning,28,23698,1.07,0.07,true
967,1,106,31,6,Ishanvi Parsa,packer,940,contract,morning,33,16187,0.84,0.06,true
968,1,106,31,6,Jai Kakar,packer,940,contract,morning,51,16190,0.89,0.12,true
969,1,106,31,6,Triveni Chandra,packer,940,full_time,evening,22,20676,0.88,0.07,true
970,1,106,31,6,Yashica Thakur,packer,940,contract,evening,31,18264,0.86,0.18,true
971,1,106,31,6,Aarini Goyal,packer,940,contract,evening,46,19844,0.96,0.12,true
972,1,106,31,6,Hemani Bedi,packer,940,full_time,evening,42,19589,0.82,0.12,true
973,1,106,31,6,Rachit Viswanathan,packer,940,contract,evening,50,18325,0.77,0.14,true
974,1,106,31,6,Brijesh Sastry,packer,940,full_time,morning,37,23952,0.87,0.17,true
975,1,106,31,6,Saksham Rajagopal,packer,940,full_time,evening,22,23183,0.86,0.09,true
976,1,106,31,6,Udarsh Gour,packer,940,full_time,evening,37,19662,0.84,0.13,true
977,1,107,31,6,Falguni Borah,inventory_associate,941,full_time,evening,4,24066,0.86,0.09,true
978,1,107,31,6,Tara Dyal,inventory_associate,941,full_time,evening,36,23412,0.9,0.06,true
979,1,107,31,6,Omaja Dubey,inventory_associate,941,full_time,evening,35,24618,1.01,0.11,true
980,1,107,31,6,Vedhika Pandey,inventory_associate,941,contract,evening,23,24803,0.77,0.12,true
981,1,107,31,6,Wahab Balan,inventory_associate,941,full_time,evening,13,20263,0.98,0.1,true
982,1,107,31,6,Sanya Comar,inventory_associate,941,full_time,evening,22,21675,0.82,0.08,true
983,1,109,32,6,Imaran Mammen,dark_store_manager,82,full_time,day,36,49615,1.0,0.06,true
984,1,110,32,6,Unni Dara,inventory_lead,983,full_time,day,30,49002,1.06,0.11,true
985,1,111,32,6,Ishani Doshi,fleet_manager,82,full_time,day,21,36095,0.98,0.09,true
986,1,109,32,6,Ishaan Khalsa,shift_lead,983,full_time,morning,37,34153,0.97,0.14,true
987,1,109,32,6,Ikshita Desai,shift_lead,983,full_time,evening,1,36241,1.06,0.12,true
988,1,109,32,6,Teerth Bajwa,picker,983,contract,evening,33,22068,0.73,0.08,true
989,1,109,32,6,Yoshita Ahluwalia,picker,983,full_time,morning,15,21529,1.03,0.16,true
990,1,109,32,6,Neelima Majumdar,picker,983,contract,morning,21,21362,0.72,0.15,true
991,1,109,32,6,Chandani Contractor,picker,983,contract,evening,12,21611,0.83,0.16,true
992,1,109,32,6,Dipta Sehgal,picker,983,contract,morning,24,18297,1.03,0.1,true
993,1,109,32,6,Yahvi Mammen,picker,983,contract,evening,3,21212,0.74,0.16,true
994,1,109,32,6,Ojas Mitter,picker,983,full_time,evening,33,22069,0.86,0.12,true
995,1,109,32,6,Jagrati Sehgal,picker,983,full_time,morning,47,21337,0.87,0.06,true
996,1,109,32,6,Samar Batta,picker,983,full_time,evening,45,18904,0.82,0.07,true
997,1,109,32,6,Manbir Hari,picker,983,contract,morning,9,16317,0.72,0.14,true
998,1,109,32,6,Zayyan Narayanan,picker,983,full_time,morning,28,20142,0.95,0.11,true
999,1,109,32,6,Balvan Gera,packer,983,full_time,evening,49,17856,0.96,0.11,true
1000,1,109,32,6,Vasudha Rau,packer,983,contract,evening,29,18977,0.97,0.07,true
1001,1,109,32,6,Mitesh Edwin,packer,983,contract,evening,40,18709,0.88,0.1,true
1002,1,109,32,6,Nilima Ramakrishnan,packer,983,full_time,morning,44,23189,0.91,0.16,true
1003,1,109,32,6,Omkaar Narang,packer,983,full_time,evening,23,19822,0.89,0.09,true
1004,1,109,32,6,Mohini Bhatnagar,packer,983,contract,morning,11,17160,0.9,0.12,true
1005,1,109,32,6,Ikbal Mammen,packer,983,full_time,morning,26,19553,0.82,0.15,true
1006,1,109,32,6,Yashawini Prabhu,packer,983,full_time,morning,11,23740,0.79,0.1,true
1007,1,110,32,6,Kashvi Palan,inventory_associate,984,contract,morning,13,21450,0.83,0.11,true
1008,1,110,32,6,Nidhi Bhardwaj,inventory_associate,984,contract,evening,40,18691,1.03,0.15,true
1009,1,110,32,6,Yashica Sharaf,inventory_associate,984,contract,morning,26,20270,1.0,0.07,true
1010,1,110,32,6,Saanvi Lala,inventory_associate,984,contract,morning,10,21832,1.01,0.15,true
1011,1,110,32,6,Dakshesh Kunda,inventory_associate,984,contract,morning,5,23121,0.87,0.15,true
1012,1,112,33,6,Kritika Sachar,dark_store_manager,82,full_time,day,11,48302,0.94,0.05,true
1013,1,113,33,6,Urvashi Borah,inventory_lead,1012,full_time,day,14,43537,1.0,0.08,true
1014,1,114,33,6,Radha Jaggi,fleet_manager,82,full_time,day,27,42427,0.92,0.1,true
1015,1,112,33,6,Urmi Kala,shift_lead,1012,full_time,morning,32,28843,0.87,0.05,true
1016,1,112,33,6,Urishilla Mall,shift_lead,1012,full_time,evening,10,31019,0.82,0.12,true
1017,1,112,33,6,Bakhshi Kannan,picker,1012,full_time,evening,27,21760,0.96,0.07,true
1018,1,112,33,6,Saumya Gour,picker,1012,full_time,morning,21,16569,0.73,0.06,true
1019,1,112,33,6,Manthan Shetty,picker,1012,full_time,morning,31,17517,0.87,0.15,true
1020,1,112,33,6,Oni Zachariah,picker,1012,contract,evening,42,21281,1.08,0.17,true
1021,1,112,33,6,Hemang Sathe,picker,1012,contract,morning,13,18849,0.8,0.18,true
1022,1,112,33,6,Zayyan Lal,picker,1012,full_time,evening,36,22442,0.98,0.19,true
1023,1,112,33,6,Xavier Narain,picker,1012,full_time,morning,2,23823,0.75,0.08,true
1024,1,112,33,6,Vamakshi Mahajan,picker,1012,full_time,evening,39,19640,0.99,0.07,true
1025,1,112,33,6,Ira Loyal,picker,1012,contract,evening,51,17222,0.92,0.16,true
1026,1,112,33,6,Kamya Sood,packer,1012,contract,morning,17,17415,0.73,0.07,true
1027,1,112,33,6,David Deshmukh,packer,1012,contract,evening,13,17587,0.99,0.08,true
1028,1,112,33,6,Libni Pradhan,packer,1012,contract,morning,36,18509,1.02,0.06,true
1029,1,112,33,6,Hema Keer,packer,1012,full_time,evening,39,20994,0.95,0.18,true
1030,1,112,33,6,Gauri Desai,packer,1012,full_time,evening,25,19855,1.06,0.16,true
1031,1,112,33,6,Mohammed Mahal,packer,1012,full_time,evening,29,19110,0.87,0.05,true
1032,1,112,33,6,Priya Dhingra,packer,1012,contract,evening,50,22176,1.06,0.16,true
1033,1,113,33,6,Mohammed Trivedi,inventory_associate,1013,full_time,evening,4,22719,0.89,0.13,true
1034,1,113,33,6,Gaurangi Rout,inventory_associate,1013,full_time,morning,19,18354,0.83,0.06,true
1035,1,113,33,6,Advika Lad,inventory_associate,1013,full_time,morning,28,24254,0.77,0.07,true
1036,1,113,33,6,Qasim Desai,inventory_associate,1013,full_time,morning,44,20346,0.76,0.08,true
1037,1,115,34,6,Jagat Chaudhuri,dark_store_manager,82,full_time,day,9,71233,0.98,0.04,true
1038,1,116,34,6,Mitali Shroff,inventory_lead,1037,full_time,day,30,48064,0.94,0.1,true
1039,1,117,34,6,Niharika Nigam,fleet_manager,82,full_time,day,50,57277,1.08,0.12,true
1040,1,115,34,6,Kala Pillay,shift_lead,1037,full_time,evening,47,27890,0.91,0.08,true
1041,1,115,34,6,Vedika Mangal,shift_lead,1037,full_time,evening,21,30606,0.95,0.11,true
1042,1,115,34,6,Darika Batra,picker,1037,contract,evening,2,22167,0.74,0.09,true
1043,1,115,34,6,Abeer Suri,picker,1037,contract,evening,41,16168,0.92,0.12,true
1044,1,115,34,6,Qushi Chauhan,picker,1037,contract,morning,28,16082,1.04,0.11,true
1045,1,115,34,6,Veer Gola,picker,1037,full_time,evening,25,23583,0.87,0.06,true
1046,1,115,34,6,William Nayar,picker,1037,full_time,morning,38,18091,1.04,0.11,true
1047,1,115,34,6,Yatan Halder,picker,1037,contract,morning,39,19976,1.01,0.08,true
1048,1,115,34,6,Udarsh Krishna,picker,1037,full_time,evening,43,20874,1.07,0.11,true
1049,1,115,34,6,Chandresh Srinivas,picker,1037,contract,evening,16,22315,0.98,0.1,true
1050,1,115,34,6,Dayamai Walia,packer,1037,contract,morning,29,17705,0.96,0.15,true
1051,1,115,34,6,Panini Sane,packer,1037,contract,morning,34,21302,1.04,0.18,true
1052,1,115,34,6,Arin Ranganathan,packer,1037,full_time,morning,26,22880,0.77,0.15,true
1053,1,115,34,6,Mohini Bhatti,packer,1037,contract,evening,31,17637,1.07,0.19,true
1054,1,115,34,6,Tanveer Saran,packer,1037,contract,morning,15,20204,1.03,0.05,true
1055,1,115,34,6,Neha Boase,packer,1037,full_time,evening,34,20285,1.06,0.09,true
1056,1,116,34,6,Kavya Choudhary,inventory_associate,1038,contract,evening,3,20765,1.02,0.11,true
1057,1,116,34,6,Urishilla Behl,inventory_associate,1038,full_time,evening,18,20311,0.94,0.09,true
1058,1,116,34,6,Bachittar Kade,inventory_associate,1038,contract,evening,18,19446,0.86,0.08,true
1059,1,116,34,6,Abeer Srivastava,inventory_associate,1038,contract,morning,28,23689,0.92,0.05,true
